,station_id,day,usage
8809,4511,18,121
8810,4511,19,105
8811,4511,20,98
8812,4511,21,110
8813,4511,22,93
8814,4511,23,86
8815,4511,24,103
8816,4511,25,95
8817,4511,26,96
8818,4511,27,83
8819,4511,28,118
8820,4511,29,101
8821,4511,30,90
8822,4511,31,54
8823,4512,1,265
8824,4512,2,273
8825,4512,3,270
8826,4512,4,249
8827,4512,5,263
8828,4512,6,254
8829,4512,7,244
8830,4512,8,250
8831,4512,9,285
8832,4512,10,263
8833,4512,11,300
8834,4512,12,267
8835,4512,13,284
8836,4512,14,264
8837,4512,15,315
8838,4512,16,264
8839,4512,17,271
8840,4512,18,283
8841,4512,19,235
8842,4512,20,220
8843,4512,21,233
8844,4512,22,248
8845,4512,23,259
8846,4512,24,255
8847,4512,25,256
8848,4512,26,298
8849,4512,27,283
8850,4512,28,278
8851,4512,29,207
8852,4512,30,225
8853,4512,31,106
8854,4513,1,66
8855,4513,2,84
8856,4513,3,87
8857,4513,4,68
8858,4513,5,58
8859,4513,6,85
8860,4513,7,87
8861,4513,8,78
8862,4513,9,70
8863,4513,10,78
8864,4513,11,94
8865,4513,12,75
8866,4513,13,78
8867,4513,14,75
8868,4513,15,82
8869,4513,16,93
8870,4513,17,86
8871,4513,18,89
8872,4513,19,79
8873,4513,20,70
8874,4513,21,89
8875,4513,22,72
8876,4513,23,70
8877,4513,24,72
8878,4513,25,129
8879,4513,26,98
8880,4513,27,93
8881,4513,28,109
8882,4513,29,75
8883,4513,30,52
8884,4513,31,50
8885,4514,1,101
8886,4514,2,102
8887,4514,3,132
8888,4514,4,129
8889,4514,5,103
8890,4514,6,96
8891,4514,7,119
8892,4514,8,115
8893,4514,9,120
8894,4514,10,130
8895,4514,11,139
8896,4514,12,98
8897,4514,13,146
8898,4514,14,107
8899,4514,15,129
8900,4514,16,132
8901,4514,17,134
8902,4514,18,145
8903,4514,19,117
8904,4514,20,122
8905,4514,21,138
8906,4514,22,139
8907,4514,23,123
8908,4514,24,133
8909,4514,25,133
8910,4514,26,141
8911,4514,27,145
8912,4514,28,136
8913,4514,29,132
8914,4514,30,100
8915,4514,31,70
8916,4515,1,78
8917,4515,2,79
8918,4515,3,108
8919,4515,4,83
8920,4515,5,80
8921,4515,6,110
8922,4515,7,115
8923,4515,8,82
8924,4515,9,108
8925,4515,10,87
8926,4515,11,85
8927,4515,12,122
8928,4515,13,100
8929,4515,14,90
8930,4515,15,87
8931,4515,16,96
8932,4515,17,111
8933,4515,18,87
8934,4515,19,93
8935,4515,20,105
8936,4515,21,90
8937,4515,22,80
8938,4515,23,104
8939,4515,24,92
8940,4515,25,95
8941,4515,26,107
8942,4515,27,95
8943,4515,28,107
8944,4515,29,91
8945,4515,30,101
8946,4515,31,65
8947,4516,1,278
8948,4516,2,279
8949,4516,3,297
8950,4516,4,301
8951,4516,5,293
8952,4516,6,305
8953,4516,7,283
8954,4516,8,272
8955,4516,9,316
8956,4516,10,369
8957,4516,11,324
8958,4516,12,340
8959,4516,13,303
8960,4516,14,269
8961,4516,15,332
8962,4516,16,277
8963,4516,17,306
8964,4516,18,302
8965,4516,19,316
8966,4516,20,295
8967,4516,21,336
8968,4516,22,388
8969,4516,23,322
8970,4516,24,313
8971,4516,25,269
8972,4516,26,319
8973,4516,27,330
8974,4516,28,317
8975,4516,29,309
8976,4516,30,255
8977,4516,31,173
8978,4517,1,81
8979,4517,2,90
8980,4517,3,83
8981,4517,4,82
8982,4517,5,91
8983,4517,6,59
8984,4517,7,59
8985,4517,8,75
8986,4517,9,75
8987,4517,10,74
8988,4517,11,85
8989,4517,12,49
8990,4517,13,91
8991,4517,14,60
8992,4517,15,74
8993,4517,16,96
8994,4517,17,101
8995,4517,18,101
8996,4517,19,92
8997,4517,20,82
8998,4517,21,165
8999,4517,22,80
9000,4517,23,81
9001,4517,24,85
9002,4517,25,77
9003,4517,26,85
9004,4517,27,75
9005,4517,28,77
9006,4517,29,57
9007,4517,30,73
9008,4517,31,39
9009,4518,1,127
9010,4518,2,131
9011,4518,3,116
9012,4518,4,108
9013,4518,5,116
9014,4518,6,112
9015,4518,7,115
9016,4518,8,99
9017,4518,9,144
9018,4518,10,137
9019,4518,11,112
9020,4518,12,127
9021,4518,13,101
9022,4518,14,109
9023,4518,15,116
9024,4518,16,121
9025,4518,17,123
9026,4518,18,137
9027,4518,19,116
9028,4518,20,102
9029,4518,21,144
9030,4518,22,140
9031,4518,23,113
9032,4518,24,114
9033,4518,25,100
9034,4518,26,113
9035,4518,27,116
9036,4518,28,114
9037,4518,29,110
9038,4518,30,97
9039,4518,31,63
9040,4521,1,58
9041,4521,2,72
9042,4521,3,60
9043,4521,4,76
9044,4521,5,90
9045,4521,6,87
9046,4521,7,82
9047,4521,8,57
9048,4521,9,60
9049,4521,10,88
9050,4521,11,76
9051,4521,12,46
9052,4521,13,72
9053,4521,14,54
9054,4521,15,74
9055,4521,16,82
9056,4521,17,61
9057,4521,18,78
9058,4521,19,71
9059,4521,20,74
9060,4521,21,56
9061,4521,22,62
9062,4521,23,63
9063,4521,24,64
9064,4521,25,86
9065,4521,26,66
9066,4521,27,83
9067,4521,28,90
9068,4521,29,70
9069,4521,30,48
9070,4521,31,51
9071,4523,1,129
9072,4523,2,125
9073,4523,3,129
9074,4523,4,137
9075,4523,5,130
9076,4523,6,107
9077,4523,7,112
9078,4523,8,135
9079,4523,9,138
9080,4523,10,134
9081,4523,11,144
9082,4523,12,129
9083,4523,13,136
9084,4523,14,135
9085,4523,15,128
9086,4523,16,123
9087,4523,17,140
9088,4523,18,146
9089,4523,19,128
9090,4523,20,136
9091,4523,21,132
9092,4523,22,139
9093,4523,23,127
9094,4523,24,130
9095,4523,25,153
9096,4523,26,141
9097,4523,27,163
9098,4523,28,126
9099,4523,29,132
9100,4523,30,131
9101,4523,31,66
9102,4524,1,174
9103,4524,2,150
9104,4524,3,160
9105,4524,4,179
9106,4524,5,139
9107,4524,6,175
9108,4524,7,187
9109,4524,8,187
9110,4524,9,195
9111,4524,10,200
9112,4524,11,164
9113,4524,12,177
9114,4524,13,183
9115,4524,14,169
9116,4524,15,184
9117,4524,16,192
9118,4524,17,192
9119,4524,18,179
9120,4524,19,136
9121,4524,20,154
9122,4524,21,165
9123,4524,22,182
9124,4524,23,178
9125,4524,24,168
9126,4524,25,188
9127,4524,26,178
9128,4524,27,185
9129,4524,28,185
9130,4524,29,159
9131,4524,30,163
9132,4524,31,114
9133,4525,1,70
9134,4525,2,97
9135,4525,3,99
9136,4525,4,80
9137,4525,5,88
9138,4525,6,80
9139,4525,7,102
9140,4525,8,96
9141,4525,9,103
9142,4525,10,74
9143,4525,11,89
9144,4525,12,81
9145,4525,13,94
9146,4525,14,82
9147,4525,15,63
9148,4525,16,84
9149,4525,17,93
9150,4525,18,86
9151,4525,19,88
9152,4525,20,97
9153,4525,21,89
9154,4525,22,80
9155,4525,23,72
9156,4525,24,100
9157,4525,25,108
9158,4525,26,98
9159,4525,27,88
9160,4525,28,81
9161,4525,29,78
9162,4525,30,81
9163,4525,31,55
9164,4526,1,51
9165,4526,2,57
9166,4526,3,73
9167,4526,4,44
9168,4526,5,52
9169,4526,6,77
9170,4526,7,50
9171,4526,8,62
9172,4526,9,47
9173,4526,10,54
9174,4526,11,65
9175,4526,12,56
9176,4526,13,52
9177,4526,14,66
9178,4526,15,55
9179,4526,16,68
9180,4526,17,75
9181,4526,18,50
9182,4526,19,40
9183,4526,20,57
9184,4526,21,65
9185,4526,22,48
9186,4526,23,59
9187,4526,24,52
9188,4526,25,81
9189,4526,26,73
9190,4526,27,56
9191,4526,28,62
9192,4526,29,67
9193,4526,30,40
9194,4526,31,36
9195,4527,1,50
9196,4527,2,45
9197,4527,3,34
9198,4527,4,34
9199,4527,5,30
9200,4527,6,44
9201,4527,7,40
9202,4527,8,42
9203,4527,9,51
9204,4527,10,40
9205,4527,11,40
9206,4527,12,46
9207,4527,13,32
9208,4527,14,37
9209,4527,15,38
9210,4527,16,51
9211,4527,17,54
9212,4527,18,44
9213,4527,19,45
9214,4527,20,48
9215,4527,21,73
9216,4527,22,46
9217,4527,23,37
9218,4527,24,46
9219,4527,25,39
9220,4527,26,38
9221,4527,27,56
9222,4527,28,38
9223,4527,29,40
9224,4527,30,26
9225,4527,31,18
9226,4528,1,139
9227,4528,2,135
9228,4528,3,128
9229,4528,4,180
9230,4528,5,150
9231,4528,6,146
9232,4528,7,138
9233,4528,8,177
9234,4528,9,153
9235,4528,10,185
9236,4528,11,183
9237,4528,12,177
9238,4528,13,181
9239,4528,14,188
9240,4528,15,152
9241,4528,16,161
9242,4528,17,145
9243,4528,18,169
9244,4528,19,150
9245,4528,20,134
9246,4528,21,149
9247,4528,22,110
9248,4528,23,146
9249,4528,24,147
9250,4528,25,164
9251,4528,26,188
9252,4528,27,139
9253,4528,28,162
9254,4528,29,164
9255,4528,30,141
9256,4528,31,92
9257,4529,1,39
9258,4529,2,40
9259,4529,3,56
9260,4529,4,52
9261,4529,5,37
9262,4529,6,57
9263,4529,7,56
9264,4529,8,42
9265,4529,9,48
9266,4529,10,65
9267,4529,11,62
9268,4529,12,52
9269,4529,13,52
9270,4529,14,46
9271,4529,15,61
9272,4529,16,73
9273,4529,17,63
9274,4529,18,44
9275,4529,19,62
9276,4529,20,41
9277,4529,21,55
9278,4529,22,70
9279,4529,23,47
9280,4529,24,55
9281,4529,25,55
9282,4529,26,46
9283,4529,27,59
9284,4529,28,62
9285,4529,29,48
9286,4529,30,39
9287,4529,31,26
9288,4534,1,84
9289,4534,2,98
9290,4534,3,92
9291,4534,4,109
9292,4534,5,97
9293,4534,6,80
9294,4534,7,99
9295,4534,8,91
9296,4534,9,92
9297,4534,10,119
9298,4534,11,104
9299,4534,12,107
9300,4534,13,84
9301,4534,14,86
9302,4534,15,96
9303,4534,16,85
9304,4534,17,107
9305,4534,18,106
9306,4534,19,110
9307,4534,20,103
9308,4534,21,165
9309,4534,22,114
9310,4534,23,101
9311,4534,24,89
9312,4534,25,87
9313,4534,26,99
9314,4534,27,134
9315,4534,28,102
9316,4534,29,77
9317,4534,30,99
9318,4534,31,53
9319,4536,1,179
9320,4536,2,187
9321,4536,3,168
9322,4536,4,186
9323,4536,5,148
9324,4536,6,150
9325,4536,7,164
9326,4536,8,130
9327,4536,9,168
9328,4536,10,133
9329,4536,11,173
9330,4536,12,150
9331,4536,13,139
9332,4536,14,134
9333,4536,15,146
9334,4536,16,162
9335,4536,17,142
9336,4536,18,181
9337,4536,19,166
9338,4536,20,134
9339,4536,21,201
9340,4536,22,172
9341,4536,23,144
9342,4536,24,142
9343,4536,25,129
9344,4536,26,155
9345,4536,27,156
9346,4536,28,162
9347,4536,29,176
9348,4536,30,153
9349,4536,31,73
9350,4537,1,85
9351,4537,2,94
9352,4537,3,118
9353,4537,4,114
9354,4537,5,117
9355,4537,6,91
9356,4537,7,91
9357,4537,8,95
9358,4537,9,102
9359,4537,10,117
9360,4537,11,106
9361,4537,12,111
9362,4537,13,101
9363,4537,14,103
9364,4537,15,99
9365,4537,16,103
9366,4537,17,145
9367,4537,18,109
9368,4537,19,113
9369,4537,20,100
9370,4537,21,167
9371,4537,22,83
9372,4537,23,86
9373,4537,24,94
9374,4537,25,83
9375,4537,26,119
9376,4537,27,97
9377,4537,28,119
9378,4537,29,116
9379,4537,30,106
9380,4537,31,62
9381,4538,1,116
9382,4538,2,107
9383,4538,3,133
9384,4538,4,139
9385,4538,5,136
9386,4538,6,112
9387,4538,7,129
9388,4538,8,119
9389,4538,9,132
9390,4538,10,146
9391,4538,11,123
9392,4538,12,114
9393,4538,13,121
9394,4538,14,124
9395,4538,15,90
9396,4538,16,128
9397,4538,17,131
9398,4538,18,142
9399,4538,19,132
9400,4538,20,114
9401,4538,21,136
9402,4538,22,127
9403,4538,23,134
9404,4538,24,112
9405,4538,25,136
9406,4538,26,127
9407,4538,27,121
9408,4538,28,154
9409,4538,29,120
9410,4538,30,100
9411,4538,31,64
9412,4539,1,65
9413,4539,2,38
9414,4539,3,57
9415,4539,4,51
9416,4539,5,66
9417,4539,6,60
9418,4539,7,72
9419,4539,8,93
9420,4539,9,81
9421,4539,10,84
9422,4539,11,67
9423,4539,12,65
9424,4539,13,63
9425,4539,14,84
9426,4539,15,60
9427,4539,16,73
9428,4539,17,73
9429,4539,18,44
9430,4539,19,43
9431,4539,20,44
9432,4539,21,61
9433,4539,22,61
9434,4539,23,61
9435,4539,24,56
9436,4539,25,64
9437,4539,26,55
9438,4539,27,67
9439,4539,28,63
9440,4539,29,60
9441,4539,30,51
9442,4539,31,24
9443,4540,1,95
9444,4540,2,104
9445,4540,3,104
9446,4540,4,94
9447,4540,5,101
9448,4540,6,96
9449,4540,7,110
9450,4540,8,103
9451,4540,9,139
9452,4540,10,131
9453,4540,11,134
9454,4540,12,109
9455,4540,13,126
9456,4540,14,101
9457,4540,15,144
9458,4540,16,114
9459,4540,17,100
9460,4540,18,110
9461,4540,19,116
9462,4540,20,118
9463,4540,21,99
9464,4540,22,120
9465,4540,23,88
9466,4540,24,90
9467,4540,25,98
9468,4540,26,90
9469,4540,27,101
9470,4540,28,98
9471,4540,29,99
9472,4540,30,91
9473,4540,31,60
9474,4541,1,1
9475,4541,2,1
9476,4541,4,2
9477,4541,5,1
9478,4541,8,1
9479,4541,12,1
9480,4541,14,1
9481,4541,16,1
9482,4541,17,5
9483,4541,18,2
9484,4541,19,2
9485,4541,20,1
9486,4541,21,1
9487,4541,23,1
9488,4541,24,1
9489,4541,25,2
9490,4541,26,1
9491,4541,27,2
9492,4542,1,5
9493,4542,2,3
9494,4542,3,1
9495,4542,5,1
9496,4542,6,4
9497,4542,7,4
9498,4542,9,8
9499,4542,10,3
9500,4542,11,3
9501,4542,12,7
9502,4542,13,1
9503,4542,14,2
9504,4542,15,4
9505,4542,16,1
9506,4542,17,1
9507,4542,18,3
9508,4542,19,4
9509,4542,20,1
9510,4542,21,3
9511,4542,22,3
9512,4542,24,4
9513,4542,25,3
9514,4542,26,6
9515,4542,28,1
9516,4542,29,2
9517,4542,30,5
9518,4542,31,3
9519,4543,1,753
9520,4543,2,746
9521,4543,3,780
9522,4543,4,864
9523,4543,5,824
9524,4543,6,844
9525,4543,7,645
9526,4543,8,601
9527,4543,9,708
9528,4543,10,694
9529,4543,11,713
9530,4543,12,683
9531,4543,13,728
9532,4543,14,629
9533,4543,15,645
9534,4543,16,741
9535,4543,17,767
9536,4543,18,838
9537,4543,19,756
9538,4543,20,709
9539,4543,21,760
9540,4543,22,740
9541,4543,23,742
9542,4543,24,756
9543,4543,25,855
9544,4543,26,785
9545,4543,27,809
9546,4543,28,751
9547,4543,29,735
9548,4543,30,712
9549,4543,31,402
9550,4544,1,589
9551,4544,2,552
9552,4544,3,591
9553,4544,4,619
9554,4544,5,664
9555,4544,6,667
9556,4544,7,509
9557,4544,8,494
9558,4544,9,512
9559,4544,10,603
9560,4544,11,569
9561,4544,12,586
9562,4544,13,607
9563,4544,14,511
9564,4544,15,520
9565,4544,16,532
9566,4544,17,581
9567,4544,18,721
9568,4544,19,664
9569,4544,20,563
9570,4544,21,637
9571,4544,22,574
9572,4544,23,606
9573,4544,24,600
9574,4544,25,635
9575,4544,26,627
9576,4544,27,611
9577,4544,28,598
9578,4544,29,629
9579,4544,30,598
9580,4544,31,300
9581,4545,1,211
9582,4545,2,206
9583,4545,3,201
9584,4545,4,257
9585,4545,5,203
9586,4545,6,198
9587,4545,7,189
9588,4545,8,183
9589,4545,9,180
9590,4545,10,175
9591,4545,11,218
9592,4545,12,186
9593,4545,13,185
9594,4545,14,173
9595,4545,15,173
9596,4545,16,195
9597,4545,17,197
9598,4545,18,163
9599,4545,19,176
9600,4545,20,190
9601,4545,21,205
9602,4545,22,199
9603,4545,23,178
9604,4545,24,181
9605,4545,25,205
9606,4545,26,214
9607,4545,27,230
9608,4545,28,210
9609,4545,29,189
9610,4545,30,150
9611,4545,31,110
9612,4546,1,179
9613,4546,2,164
9614,4546,3,207
9615,4546,4,164
9616,4546,5,211
9617,4546,6,184
9618,4546,7,184
9619,4546,8,203
9620,4546,9,229
9621,4546,10,178
9622,4546,11,182
9623,4546,12,222
9624,4546,13,151
9625,4546,14,206
9626,4546,15,168
9627,4546,16,174
9628,4546,17,203
9629,4546,18,180
9630,4546,19,189
9631,4546,20,198
9632,4546,21,188
9633,4546,22,189
9634,4546,23,189
9635,4546,24,183
9636,4546,25,212
9637,4546,26,166
9638,4546,27,184
9639,4546,28,184
9640,4546,29,199
9641,4546,30,152
9642,4546,31,101
9643,4547,1,138
9644,4547,2,114
9645,4547,3,157
9646,4547,4,142
9647,4547,5,130
9648,4547,6,111
9649,4547,7,97
9650,4547,8,135
9651,4547,9,122
9652,4547,10,106
9653,4547,11,160
9654,4547,12,111
9655,4547,13,125
9656,4547,14,121
9657,4547,15,140
9658,4547,16,135
9659,4547,17,152
9660,4547,18,133
9661,4547,19,125
9662,4547,20,116
9663,4547,21,138
9664,4547,22,154
9665,4547,23,142
9666,4547,24,139
9667,4547,25,137
9668,4547,26,123
9669,4547,27,118
9670,4547,28,120
9671,4547,29,132
9672,4547,30,114
9673,4547,31,66
9674,4548,1,199
9675,4548,2,193
9676,4548,3,176
9677,4548,4,203
9678,4548,5,202
9679,4548,6,210
9680,4548,7,226
9681,4548,8,199
9682,4548,9,214
9683,4548,10,223
9684,4548,11,204
9685,4548,12,205
9686,4548,13,199
9687,4548,14,204
9688,4548,15,196
9689,4548,16,191
9690,4548,17,215
9691,4548,18,186
9692,4548,19,186
9693,4548,20,243
9694,4548,21,237
9695,4548,22,245
9696,4548,23,243
9697,4548,24,223
9698,4548,25,188
9699,4548,26,215
9700,4548,27,254
9701,4548,28,221
9702,4548,29,238
9703,4548,30,204
9704,4548,31,124
9705,4549,1,116
9706,4549,2,104
9707,4549,3,134
9708,4549,4,94
9709,4549,5,103
9710,4549,6,99
9711,4549,7,99
9712,4549,8,102
9713,4549,9,116
9714,4549,10,145
9715,4549,11,120
9716,4549,12,132
9717,4549,13,113
9718,4549,14,109
9719,4549,15,126
9720,4549,16,114
9721,4549,17,119
9722,4549,18,116
9723,4549,19,106
9724,4549,20,113
9725,4549,21,123
9726,4549,22,119
9727,4549,23,107
9728,4549,24,112
9729,4549,25,100
9730,4549,26,131
9731,4549,27,111
9732,4549,28,118
9733,4549,29,103
9734,4549,30,90
9735,4549,31,73
9736,4552,1,81
9737,4552,2,67
9738,4552,3,71
9739,4552,4,106
9740,4552,5,80
9741,4552,6,73
9742,4552,7,102
9743,4552,8,67
9744,4552,9,84
9745,4552,10,94
9746,4552,11,71
9747,4552,12,60
9748,4552,13,55
9749,4552,14,63
9750,4552,15,63
9751,4552,16,79
9752,4552,17,91
9753,4552,18,67
9754,4552,19,73
9755,4552,20,65
9756,4552,21,80
9757,4552,22,72
9758,4552,23,76
9759,4552,24,71
9760,4552,25,77
9761,4552,26,87
9762,4552,27,112
9763,4552,28,91
9764,4552,29,82
9765,4552,30,74
9766,4552,31,40
9767,4553,1,126
9768,4553,2,103
9769,4553,3,128
9770,4553,4,142
9771,4553,5,134
9772,4553,6,149
9773,4553,7,120
9774,4553,8,128
9775,4553,9,123
9776,4553,10,140
9777,4553,11,135
9778,4553,12,127
9779,4553,13,94
9780,4553,14,136
9781,4553,15,100
9782,4553,16,151
9783,4553,17,149
9784,4553,18,118
9785,4553,19,124
9786,4553,20,124
9787,4553,21,171
9788,4553,22,168
9789,4553,23,145
9790,4553,24,133
9791,4553,25,119
9792,4553,26,108
9793,4553,27,131
9794,4553,28,135
9795,4553,29,129
9796,4553,30,124
9797,4553,31,64
9798,4554,1,124
9799,4554,2,130
9800,4554,3,136
9801,4554,4,129
9802,4554,5,139
9803,4554,6,124
9804,4554,7,131
9805,4554,8,125
9806,4554,9,114
9807,4554,10,121
9808,4554,11,119
9809,4554,12,128
9810,4554,13,106
9811,4554,14,110
9812,4554,15,136
9813,4554,16,126
9814,4554,17,134
9815,4554,18,135
9816,4554,19,161
9817,4554,20,106
9818,4554,21,220
9819,4554,22,166
9820,4554,23,137
9821,4554,24,159
9822,4554,25,139
9823,4554,26,127
9824,4554,27,143
9825,4554,28,109
9826,4554,29,124
9827,4554,30,125
9828,4554,31,64
9829,4555,1,82
9830,4555,2,87
9831,4555,3,118
9832,4555,4,100
9833,4555,5,141
9834,4555,6,99
9835,4555,7,102
9836,4555,8,96
9837,4555,9,70
9838,4555,10,84
9839,4555,11,99
9840,4555,12,110
9841,4555,13,105
9842,4555,14,107
9843,4555,15,89
9844,4555,16,107
9845,4555,17,104
9846,4555,18,112
9847,4555,19,100
9848,4555,20,100
9849,4555,21,124
9850,4555,22,76
9851,4555,23,89
9852,4555,24,97
9853,4555,25,102
9854,4555,26,92
9855,4555,27,95
9856,4555,28,109
9857,4555,29,102
9858,4555,30,93
9859,4555,31,46
9860,4556,1,88
9861,4556,2,72
9862,4556,3,93
9863,4556,4,103
9864,4556,5,102
9865,4556,6,85
9866,4556,7,90
9867,4556,8,91
9868,4556,9,97
9869,4556,10,84
9870,4556,11,77
9871,4556,12,82
9872,4556,13,82
9873,4556,14,74
9874,4556,15,104
9875,4556,16,124
9876,4556,17,83
9877,4556,18,90
9878,4556,19,93
9879,4556,20,72
9880,4556,21,131
9881,4556,22,119
9882,4556,23,101
9883,4556,24,105
9884,4556,25,94
9885,4556,26,91
9886,4556,27,81
9887,4556,28,92
9888,4556,29,80
9889,4556,30,67
9890,4556,31,42
9891,4557,1,56
9892,4557,2,71
9893,4557,3,81
9894,4557,4,65
9895,4557,5,55
9896,4557,6,76
9897,4557,7,73
9898,4557,8,60
9899,4557,9,71
9900,4557,10,53
9901,4557,11,51
9902,4557,12,48
9903,4557,13,64
9904,4557,14,59
9905,4557,15,56
9906,4557,16,64
9907,4557,17,65
9908,4557,18,66
9909,4557,19,63
9910,4557,20,45
9911,4557,21,82
9912,4557,22,58
9913,4557,23,75
9914,4557,24,57
9915,4557,25,41
9916,4557,26,64
9917,4557,27,65
9918,4557,28,70
9919,4557,29,66
9920,4557,30,59
9921,4557,31,20
9922,4558,1,398
9923,4558,2,371
9924,4558,3,386
9925,4558,4,431
9926,4558,5,409
9927,4558,6,397
9928,4558,7,375
9929,4558,8,462
9930,4558,9,410
9931,4558,10,408
9932,4558,11,402
9933,4558,12,451
9934,4558,13,481
9935,4558,14,431
9936,4558,15,351
9937,4558,16,470
9938,4558,17,426
9939,4558,18,368
9940,4558,19,346
9941,4558,20,390
9942,4558,21,525
9943,4558,22,424
9944,4558,23,431
9945,4558,24,435
9946,4558,25,379
9947,4558,26,461
9948,4558,27,471
9949,4558,28,437
9950,4558,29,407
9951,4558,30,370
9952,4558,31,263
9953,4559,1,33
9954,4559,2,27
9955,4559,3,22
9956,4559,4,46
9957,4559,5,25
9958,4559,6,45
9959,4559,7,45
9960,4559,8,36
9961,4559,9,31
9962,4559,10,51
9963,4559,11,53
9964,4559,12,42
9965,4559,13,48
9966,4559,14,44
9967,4559,15,40
9968,4559,16,53
9969,4559,17,52
9970,4559,18,40
9971,4559,19,37
9972,4559,20,35
9973,4559,21,43
9974,4559,22,48
9975,4559,23,46
9976,4559,24,33
9977,4559,25,39
9978,4559,26,34
9979,4559,27,43
9980,4559,28,44
9981,4559,29,40
9982,4559,30,27
9983,4559,31,18
9984,4560,1,38
9985,4560,2,30
9986,4560,3,31
9987,4560,4,42
9988,4560,5,27
9989,4560,6,34
9990,4560,7,28
9991,4560,8,52
9992,4560,9,43
9993,4560,10,35
9994,4560,11,34
9995,4560,12,28
9996,4560,13,28
9997,4560,14,34
9998,4560,15,38
9999,4560,16,33
10000,4560,17,43
10001,4560,18,39
10002,4560,19,33
10003,4560,20,25
10004,4560,21,54
10005,4560,22,40
10006,4560,23,29
10007,4560,24,42
10008,4560,25,36
10009,4560,26,29
10010,4560,27,46
10011,4560,28,48
10012,4560,29,40
10013,4560,30,26
10014,4560,31,17
10015,4561,1,83
10016,4561,2,107
10017,4561,3,108
10018,4561,4,98
10019,4561,5,97
10020,4561,6,94
10021,4561,7,112
10022,4561,8,86
10023,4561,9,86
10024,4561,10,113
10025,4561,11,89
10026,4561,12,90
10027,4561,13,94
10028,4561,14,78
10029,4561,15,95
10030,4561,16,91
10031,4561,17,92
10032,4561,18,84
10033,4561,19,97
10034,4561,20,75
10035,4561,21,78
10036,4561,22,87
10037,4561,23,94
10038,4561,24,93
10039,4561,25,76
10040,4561,26,79
10041,4561,27,121
10042,4561,28,101
10043,4561,29,85
10044,4561,30,81
10045,4561,31,42
10046,4562,1,89
10047,4562,2,90
10048,4562,3,101
10049,4562,4,106
10050,4562,5,86
10051,4562,6,90
10052,4562,7,107
10053,4562,8,97
10054,4562,9,103
10055,4562,10,83
10056,4562,11,87
10057,4562,12,110
10058,4562,13,111
10059,4562,14,105
10060,4562,15,107
10061,4562,16,118
10062,4562,17,102
10063,4562,18,116
10064,4562,19,76
10065,4562,20,74
10066,4562,21,93
10067,4562,22,85
10068,4562,23,75
10069,4562,24,108
10070,4562,25,89
10071,4562,26,99
10072,4562,27,89
10073,4562,28,97
10074,4562,29,98
10075,4562,30,76
10076,4562,31,45
10077,4563,1,191
10078,4563,2,189
10079,4563,3,222
10080,4563,4,217
10081,4563,5,225
10082,4563,6,201
10083,4563,7,184
10084,4563,8,198
10085,4563,9,214
10086,4563,10,224
10087,4563,11,225
10088,4563,12,206
10089,4563,13,215
10090,4563,14,209
10091,4563,15,186
10092,4563,16,219
10093,4563,17,233
10094,4563,18,210
10095,4563,19,180
10096,4563,20,219
10097,4563,21,256
10098,4563,22,210
10099,4563,23,231
10100,4563,24,213
10101,4563,25,223
10102,4563,26,200
10103,4563,27,266
10104,4563,28,211
10105,4563,29,203
10106,4563,30,175
10107,4563,31,121
10108,4564,1,129
10109,4564,2,173
10110,4564,3,160
10111,4564,4,180
10112,4564,5,180
10113,4564,6,175
10114,4564,7,183
10115,4564,8,205
10116,4564,9,167
10117,4564,10,153
10118,4564,11,174
10119,4564,12,167
10120,4564,13,165
10121,4564,14,169
10122,4564,15,158
10123,4564,16,186
10124,4564,17,188
10125,4564,18,185
10126,4564,19,168
10127,4564,20,171
10128,4564,21,157
10129,4564,22,152
10130,4564,23,139
10131,4564,24,169
10132,4564,25,170
10133,4564,26,167
10134,4564,27,150
10135,4564,28,165
10136,4564,29,182
10137,4564,30,138
10138,4564,31,88
10139,4565,1,75
10140,4565,2,59
10141,4565,3,65
10142,4565,4,60
10143,4565,5,66
10144,4565,6,69
10145,4565,7,54
10146,4565,8,55
10147,4565,9,53
10148,4565,10,59
10149,4565,11,67
10150,4565,12,74
10151,4565,13,73
10152,4565,14,52
10153,4565,15,51
10154,4565,16,64
10155,4565,17,70
10156,4565,18,55
10157,4565,19,69
10158,4565,20,62
10159,4565,21,88
10160,4565,22,74
10161,4565,23,62
10162,4565,24,61
10163,4565,25,61
10164,4565,26,58
10165,4565,27,69
10166,4565,28,45
10167,4565,29,56
10168,4565,30,56
10169,4565,31,43
10170,4566,1,175
10171,4566,2,161
10172,4566,3,225
10173,4566,4,232
10174,4566,5,211
10175,4566,6,188
10176,4566,7,170
10177,4566,8,202
10178,4566,9,216
10179,4566,10,179
10180,4566,11,192
10181,4566,12,171
10182,4566,13,177
10183,4566,14,213
10184,4566,15,219
10185,4566,16,229
10186,4566,17,221
10187,4566,18,209
10188,4566,19,196
10189,4566,20,175
10190,4566,21,200
10191,4566,22,177
10192,4566,23,183
10193,4566,24,205
10194,4566,25,195
10195,4566,26,162
10196,4566,27,216
10197,4566,28,213
10198,4566,29,201
10199,4566,30,198
10200,4566,31,129
10201,4567,1,133
10202,4567,2,131
10203,4567,3,169
10204,4567,4,129
10205,4567,5,128
10206,4567,6,141
10207,4567,7,139
