,station_id,hour,usage
4247,4372,15,32
4248,4372,16,40
4249,4372,17,65
4250,4372,18,48
4251,4372,19,26
4252,4372,20,19
4253,4372,21,14
4254,4372,22,1
4255,4372,23,1
4256,4373,10,1
4257,4373,18,2
4258,4374,8,5
4259,4374,9,3
4260,4374,10,1
4261,4374,12,1
4262,4374,15,1
4263,4374,17,1
4264,4374,18,1
4265,4374,19,2
4266,4378,0,1
4267,4378,5,2
4268,4378,6,64
4269,4378,7,31
4270,4378,8,7
4271,4378,9,16
4272,4378,10,7
4273,4378,11,7
4274,4378,12,16
4275,4378,13,16
4276,4378,14,8
4277,4378,15,15
4278,4378,16,6
4279,4378,17,15
4280,4378,18,4
4281,4378,19,6
4282,4378,20,6
4283,4378,21,1
4284,4378,22,1
4285,4379,0,2
4286,4379,2,3
4287,4379,3,1
4288,4379,5,1
4289,4379,6,1
4290,4379,7,4
4291,4379,8,5
4292,4379,9,5
4293,4379,10,8
4294,4379,11,12
4295,4379,12,9
4296,4379,13,4
4297,4379,14,8
4298,4379,15,3
4299,4379,16,7
4300,4379,17,3
4301,4379,18,6
4302,4379,19,5
4303,4379,20,3
4304,4379,23,1
4305,4380,0,1
4306,4380,1,1
4307,4380,2,1
4308,4380,9,6
4309,4380,10,14
4310,4380,11,14
4311,4380,12,16
4312,4380,13,10
4313,4380,14,13
4314,4380,15,18
4315,4380,16,8
4316,4380,17,29
4317,4380,18,41
4318,4380,19,30
4319,4380,20,8
4320,4380,21,1
4321,4380,23,3
4322,4381,0,2
4323,4381,3,3
4324,4381,6,1
4325,4381,7,9
4326,4381,8,15
4327,4381,9,5
4328,4381,10,7
4329,4381,11,9
4330,4381,12,12
4331,4381,13,28
4332,4381,14,32
4333,4381,15,34
4334,4381,16,26
4335,4381,17,12
4336,4381,18,15
4337,4381,19,9
4338,4381,20,10
4339,4381,21,2
4340,4381,22,2
4341,4382,0,1
4342,4382,1,2
4343,4382,4,1
4344,4382,5,2
4345,4382,6,3
4346,4382,7,6
4347,4382,8,5
4348,4382,9,5
4349,4382,10,9
4350,4382,11,10
4351,4382,12,10
4352,4382,13,16
4353,4382,14,17
4354,4382,15,10
4355,4382,16,16
4356,4382,17,26
4357,4382,18,30
4358,4382,19,12
4359,4382,20,8
4360,4382,21,2
4361,4382,22,3
4362,4383,6,2
4363,4383,7,11
4364,4383,8,22
4365,4383,9,48
4366,4383,10,27
4367,4383,11,29
4368,4383,12,4
4369,4383,13,23
4370,4383,14,10
4371,4383,15,21
4372,4383,16,13
4373,4383,17,7
4374,4383,18,12
4375,4383,19,7
4376,4383,20,7
4377,4383,21,2
4378,4383,23,1
4379,4384,4,5
4380,4384,6,1
4381,4384,7,2
4382,4384,8,2
4383,4384,9,8
4384,4384,10,7
4385,4384,11,8
4386,4384,12,11
4387,4384,13,6
4388,4384,14,9
4389,4384,15,12
4390,4384,16,11
4391,4384,17,16
4392,4384,18,22
4393,4384,19,4
4394,4384,20,1
4395,4384,21,2
4396,4385,0,1
4397,4385,4,1
4398,4385,7,3
4399,4385,8,8
4400,4385,9,25
4401,4385,10,27
4402,4385,11,16
4403,4385,12,8
4404,4385,13,24
4405,4385,14,6
4406,4385,15,10
4407,4385,16,9
4408,4385,17,10
4409,4385,18,13
4410,4385,19,16
4411,4385,20,13
4412,4385,21,10
4413,4385,22,4
4414,4387,0,84
4415,4387,1,18
4416,4387,2,5
4417,4387,3,6
4418,4387,4,2
4419,4387,5,1
4420,4387,6,11
4421,4387,7,33
4422,4387,8,34
4423,4387,9,73
4424,4387,10,127
4425,4387,11,240
4426,4387,12,373
4427,4387,13,407
4428,4387,14,451
4429,4387,15,519
4430,4387,16,523
4431,4387,17,608
4432,4387,18,470
4433,4387,19,510
4434,4387,20,154
4435,4387,21,90
4436,4387,22,92
4437,4387,23,150
4438,4389,0,15
4439,4389,1,5
4440,4389,2,2
4441,4389,3,1
4442,4389,4,2
4443,4389,7,14
4444,4389,8,5
4445,4389,9,9
4446,4389,10,9
4447,4389,11,20
4448,4389,12,13
4449,4389,13,24
4450,4389,14,27
4451,4389,15,31
4452,4389,16,30
4453,4389,17,29
4454,4389,18,35
4455,4389,19,31
4456,4389,20,17
4457,4389,21,11
4458,4389,22,6
4459,4389,23,11
4460,4390,0,56
4461,4390,1,35
4462,4390,2,23
4463,4390,3,15
4464,4390,4,37
4465,4390,5,55
4466,4390,6,87
4467,4390,7,203
4468,4390,8,224
4469,4390,9,257
4470,4390,10,304
4471,4390,11,291
4472,4390,12,391
4473,4390,13,360
4474,4390,14,329
4475,4390,15,354
4476,4390,16,281
4477,4390,17,343
4478,4390,18,340
4479,4390,19,287
4480,4390,20,204
4481,4390,21,129
4482,4390,22,165
4483,4390,23,142
4484,4393,0,2
4485,4393,2,5
4486,4393,6,6
4487,4393,7,10
4488,4393,8,9
4489,4393,9,42
4490,4393,10,56
4491,4393,11,21
4492,4393,12,31
4493,4393,13,23
4494,4393,14,38
4495,4393,15,38
4496,4393,16,38
4497,4393,17,36
4498,4393,18,40
4499,4393,19,18
4500,4393,20,21
4501,4393,21,7
4502,4393,22,7
4503,4393,23,5
4504,4394,0,1
4505,4394,6,2
4506,4394,7,3
4507,4394,8,3
4508,4394,9,10
4509,4394,10,19
4510,4394,11,13
4511,4394,12,25
4512,4394,13,20
4513,4394,14,9
4514,4394,15,12
4515,4394,16,15
4516,4394,17,35
4517,4394,18,21
4518,4394,19,13
4519,4394,20,2
4520,4394,22,3
4521,4395,11,1
4522,4395,12,1
4523,4395,14,1
4524,4395,15,5
4525,4395,16,2
4526,4395,17,2
4527,4396,0,1
4528,4396,2,1
4529,4396,4,1
4530,4396,5,1
4531,4396,6,2
4532,4396,7,4
4533,4396,8,17
4534,4396,9,6
4535,4396,10,3
4536,4396,11,22
4537,4396,12,15
4538,4396,13,19
4539,4396,14,13
4540,4396,15,6
4541,4396,16,16
4542,4396,17,19
4543,4396,18,16
4544,4396,19,4
4545,4396,20,3
4546,4396,21,4
4547,4396,22,4
4548,4396,23,4
4549,4397,6,4
4550,4397,7,7
4551,4397,8,7
4552,4397,9,39
4553,4397,10,34
4554,4397,11,13
4555,4397,12,29
4556,4397,13,25
4557,4397,14,33
4558,4397,15,27
4559,4397,16,21
4560,4397,17,29
4561,4397,18,30
4562,4397,19,16
4563,4397,20,14
4564,4397,21,3
4565,4397,22,5
4566,4397,23,2
4567,4400,0,3
4568,4400,1,5
4569,4400,2,4
4570,4400,4,2
4571,4400,5,2
4572,4400,6,12
4573,4400,7,9
4574,4400,8,8
4575,4400,9,18
4576,4400,10,15
4577,4400,11,26
4578,4400,12,35
4579,4400,13,52
4580,4400,14,33
4581,4400,15,48
4582,4400,16,53
4583,4400,17,64
4584,4400,18,32
4585,4400,19,13
4586,4400,20,18
4587,4400,21,17
4588,4400,22,18
4589,4400,23,2
4590,4401,0,218
4591,4401,1,61
4592,4401,2,43
4593,4401,3,61
4594,4401,4,30
4595,4401,5,21
4596,4401,6,47
4597,4401,7,104
4598,4401,8,187
4599,4401,9,175
4600,4401,10,234
4601,4401,11,200
4602,4401,12,281
4603,4401,13,222
4604,4401,14,255
4605,4401,15,300
4606,4401,16,295
4607,4401,17,345
4608,4401,18,309
4609,4401,19,311
4610,4401,20,259
4611,4401,21,171
4612,4401,22,140
4613,4401,23,199
4614,4402,8,2
4615,4402,9,11
4616,4402,10,14
4617,4402,11,24
4618,4402,12,15
4619,4402,13,33
4620,4402,14,18
4621,4402,15,4
4622,4403,8,2
4623,4403,9,14
4624,4403,10,25
4625,4403,11,32
4626,4403,12,20
4627,4403,13,45
4628,4403,14,5
4629,4404,0,47
4630,4404,1,76
4631,4404,2,35
4632,4404,3,32
4633,4404,4,20
4634,4404,5,43
4635,4404,6,80
4636,4404,7,171
4637,4404,8,197
4638,4404,9,151
4639,4404,10,161
4640,4404,11,210
4641,4404,12,221
4642,4404,13,175
4643,4404,14,200
4644,4404,15,237
4645,4404,16,226
4646,4404,17,385
4647,4404,18,243
4648,4404,19,191
4649,4404,20,220
4650,4404,21,179
4651,4404,22,126
4652,4404,23,63
4653,4405,0,24
4654,4405,1,13
4655,4405,2,16
4656,4405,3,14
4657,4405,4,7
4658,4405,5,20
4659,4405,6,56
4660,4405,7,131
4661,4405,8,164
4662,4405,9,165
4663,4405,10,192
4664,4405,11,168
4665,4405,12,217
4666,4405,13,206
4667,4405,14,184
4668,4405,15,212
4669,4405,16,215
4670,4405,17,264
4671,4405,18,350
4672,4405,19,265
4673,4405,20,160
4674,4405,21,83
4675,4405,22,69
4676,4405,23,31
4677,4406,0,69
4678,4406,1,39
4679,4406,2,46
4680,4406,3,8
4681,4406,4,25
4682,4406,5,9
4683,4406,6,54
4684,4406,7,123
4685,4406,8,267
4686,4406,9,250
4687,4406,10,273
4688,4406,11,308
4689,4406,12,284
4690,4406,13,356
4691,4406,14,329
4692,4406,15,351
4693,4406,16,331
4694,4406,17,382
4695,4406,18,347
4696,4406,19,284
4697,4406,20,278
4698,4406,21,244
4699,4406,22,315
4700,4406,23,134
4701,4407,8,6
4702,4407,9,41
4703,4407,10,4
4704,4407,11,25
4705,4407,12,33
4706,4407,13,26
4707,4407,14,24
4708,4407,15,7
4709,4408,0,2
4710,4408,1,2
4711,4408,2,1
4712,4408,3,1
4713,4408,6,3
4714,4408,7,4
4715,4408,8,13
4716,4408,9,7
4717,4408,10,5
4718,4408,11,16
4719,4408,12,23
4720,4408,13,4
4721,4408,14,10
4722,4408,15,12
4723,4408,16,5
4724,4408,17,8
4725,4408,18,11
4726,4408,19,5
4727,4408,20,3
4728,4408,21,4
4729,4408,22,1
4730,4408,23,1
4731,4409,1,2
4732,4409,5,1
4733,4409,7,6
4734,4409,8,12
4735,4409,9,21
4736,4409,10,45
4737,4409,11,23
4738,4409,12,37
4739,4409,13,26
4740,4409,14,42
4741,4409,15,58
4742,4409,16,50
4743,4409,17,75
4744,4409,18,55
4745,4409,19,50
4746,4409,20,20
4747,4409,21,9
4748,4409,22,2
4749,4410,0,145
4750,4410,1,89
4751,4410,2,65
4752,4410,3,47
4753,4410,4,28
4754,4410,5,21
4755,4410,6,33
4756,4410,7,151
4757,4410,8,173
4758,4410,9,275
4759,4410,10,389
4760,4410,11,472
4761,4410,12,583
4762,4410,13,649
4763,4410,14,721
4764,4410,15,660
4765,4410,16,694
4766,4410,17,761
4767,4410,18,850
4768,4410,19,826
4769,4410,20,684
4770,4410,21,486
4771,4410,22,358
4772,4410,23,255
4773,4413,0,5
4774,4413,1,1
4775,4413,2,3
4776,4413,4,4
4777,4413,5,10
4778,4413,6,15
4779,4413,7,16
4780,4413,8,8
4781,4413,9,38
4782,4413,10,17
4783,4413,11,24
4784,4413,12,24
4785,4413,13,23
4786,4413,14,18
4787,4413,15,28
4788,4413,16,26
4789,4413,17,35
4790,4413,18,28
4791,4413,19,24
4792,4413,20,15
4793,4413,21,16
4794,4413,22,9
4795,4413,23,1
4796,4414,0,1
4797,4414,1,1
4798,4414,6,1
4799,4414,7,4
4800,4414,8,21
4801,4414,9,25
4802,4414,10,29
4803,4414,11,17
4804,4414,12,24
4805,4414,13,35
4806,4414,14,52
4807,4414,15,102
4808,4414,16,52
4809,4414,17,39
4810,4414,18,35
4811,4414,19,15
4812,4414,20,13
4813,4414,21,9
4814,4414,22,2
4815,4414,23,1
4816,4415,0,1
4817,4415,1,1
4818,4415,2,2
4819,4415,3,1
4820,4415,4,1
4821,4415,6,2
4822,4415,7,8
4823,4415,8,16
4824,4415,9,28
4825,4415,10,43
4826,4415,11,33
4827,4415,12,36
4828,4415,13,33
4829,4415,14,21
4830,4415,15,31
4831,4415,16,50
4832,4415,17,40
4833,4415,18,40
4834,4415,19,32
4835,4415,20,20
4836,4415,21,16
4837,4415,22,6
4838,4415,23,5
4839,4416,0,4
4840,4416,1,2
4841,4416,5,3
4842,4416,7,8
4843,4416,8,8
4844,4416,9,13
4845,4416,10,25
4846,4416,11,22
4847,4416,12,16
4848,4416,13,25
4849,4416,14,14
4850,4416,15,10
4851,4416,16,16
4852,4416,17,20
4853,4416,18,28
4854,4416,19,17
4855,4416,20,11
4856,4416,21,8
4857,4416,22,8
4858,4416,23,4
4859,4417,0,3
4860,4417,1,2
4861,4417,3,2
4862,4417,4,1
4863,4417,5,1
4864,4417,6,1
4865,4417,7,2
4866,4417,8,21
4867,4417,9,28
4868,4417,10,28
4869,4417,11,42
4870,4417,12,40
4871,4417,13,38
4872,4417,14,37
4873,4417,15,43
4874,4417,16,41
4875,4417,17,24
4876,4417,18,25
4877,4417,19,38
4878,4417,20,17
4879,4417,21,6
4880,4417,22,5
4881,4417,23,9
4882,4418,0,1
4883,4418,1,2
4884,4418,2,1
4885,4418,3,1
4886,4418,7,5
4887,4418,8,8
4888,4418,9,9
4889,4418,10,13
4890,4418,11,17
4891,4418,12,14
4892,4418,13,12
4893,4418,14,10
4894,4418,15,15
4895,4418,16,11
4896,4418,17,9
4897,4418,18,9
4898,4418,19,14
4899,4418,20,3
4900,4418,21,8
4901,4418,22,5
4902,4418,23,8
4903,4419,1,1
4904,4419,5,5
4905,4419,6,3
4906,4419,7,1
4907,4419,8,14
4908,4419,9,20
4909,4419,10,9
4910,4419,11,14
4911,4419,12,30
4912,4419,13,34
4913,4419,14,27
4914,4419,15,30
4915,4419,16,37
4916,4419,17,40
4917,4419,18,34
4918,4419,19,19
4919,4419,20,10
4920,4419,21,8
4921,4419,22,7
4922,4419,23,3
4923,4420,0,46
4924,4420,1,13
4925,4420,2,13
4926,4420,3,5
4927,4420,4,1
4928,4420,5,3
4929,4420,6,15
4930,4420,7,105
4931,4420,8,48
4932,4420,9,67
4933,4420,10,65
4934,4420,11,94
4935,4420,12,121
4936,4420,13,129
4937,4420,14,139
4938,4420,15,144
4939,4420,16,161
4940,4420,17,246
4941,4420,18,223
4942,4420,19,190
4943,4420,20,122
4944,4420,21,138
4945,4420,22,70
4946,4420,23,41
4947,4422,0,2
4948,4422,1,1
4949,4422,2,3
4950,4422,4,2
4951,4422,6,2
4952,4422,7,13
4953,4422,8,15
4954,4422,9,10
4955,4422,10,17
4956,4422,11,24
4957,4422,12,33
4958,4422,13,36
4959,4422,14,20
4960,4422,15,36
4961,4422,16,32
4962,4422,17,30
4963,4422,18,40
4964,4422,19,18
4965,4422,20,11
4966,4422,21,7
4967,4422,22,4
4968,4422,23,1
4969,4425,0,2
4970,4425,1,7
4971,4425,5,1
4972,4425,6,1
4973,4425,7,4
4974,4425,8,7
4975,4425,9,6
4976,4425,10,17
4977,4425,11,16
4978,4425,12,33
4979,4425,13,48
4980,4425,14,28
4981,4425,15,28
4982,4425,16,41
4983,4425,17,45
4984,4425,18,21
4985,4425,19,27
4986,4425,20,31
4987,4425,21,21
4988,4425,22,11
4989,4425,23,1
4990,4426,0,2
4991,4426,2,4
4992,4426,6,1
4993,4426,7,11
4994,4426,8,17
4995,4426,9,37
4996,4426,10,48
4997,4426,11,28
4998,4426,12,30
4999,4426,13,25
5000,4426,14,33
5001,4426,15,65
5002,4426,16,33
5003,4426,17,20
5004,4426,18,12
5005,4426,19,18
5006,4426,20,1
5007,4426,21,4
5008,4426,22,6
5009,4426,23,3
5010,4427,0,1
5011,4427,1,1
5012,4427,3,2
5013,4427,4,1
5014,4427,6,1
5015,4427,7,44
5016,4427,8,34
5017,4427,9,36
5018,4427,10,13
5019,4427,11,13
5020,4427,12,14
5021,4427,13,15
5022,4427,14,27
5023,4427,15,18
5024,4427,16,21
5025,4427,17,10
5026,4427,18,21
5027,4427,19,16
5028,4427,20,16
5029,4427,21,14
5030,4427,22,9
5031,4427,23,4
5032,4428,0,5
5033,4428,1,1
5034,4428,3,1
5035,4428,4,1
5036,4428,6,7
5037,4428,7,8
5038,4428,8,11
5039,4428,9,13
5040,4428,10,21
5041,4428,11,39
5042,4428,12,31
5043,4428,13,33
5044,4428,14,34
5045,4428,15,44
5046,4428,16,40
5047,4428,17,43
5048,4428,18,65
5049,4428,19,31
5050,4428,20,35
5051,4428,21,36
5052,4428,22,41
5053,4428,23,10
5054,4429,0,1
5055,4429,1,2
5056,4429,3,2
5057,4429,7,10
5058,4429,8,13
5059,4429,9,39
5060,4429,10,40
5061,4429,11,38
5062,4429,12,30
5063,4429,13,50
5064,4429,14,50
5065,4429,15,61
5066,4429,16,66
5067,4429,17,34
5068,4429,18,50
5069,4429,19,42
5070,4429,20,19
5071,4429,21,12
5072,4429,22,16
5073,4429,23,8
5074,4430,0,3
5075,4430,1,4
5076,4430,2,3
5077,4430,4,2
5078,4430,7,8
5079,4430,8,5
5080,4430,9,14
5081,4430,10,4
5082,4430,11,10
5083,4430,12,15
5084,4430,13,21
5085,4430,14,23
5086,4430,15,22
5087,4430,16,14
5088,4430,17,21
5089,4430,18,18
5090,4430,19,16
5091,4430,20,20
5092,4430,21,19
5093,4430,22,6
5094,4430,23,4
5095,4431,0,8
5096,4431,1,6
5097,4431,2,2
5098,4431,4,4
5099,4431,5,6
5100,4431,6,9
5101,4431,7,8
5102,4431,8,25
5103,4431,9,33
5104,4431,10,27
5105,4431,11,34
5106,4431,12,43
5107,4431,13,32
5108,4431,14,28
5109,4431,15,25
5110,4431,16,37
5111,4431,17,33
5112,4431,18,29
5113,4431,19,26
5114,4431,20,31
5115,4431,21,18
5116,4431,22,9
5117,4431,23,5
5118,4432,0,3
5119,4432,1,2
5120,4432,3,1
5121,4432,6,1
5122,4432,8,6
5123,4432,9,2
5124,4432,10,2
5125,4432,11,3
5126,4432,12,5
5127,4432,13,3
5128,4432,14,9
5129,4432,15,9
5130,4432,16,9
5131,4432,17,7
5132,4432,18,15
5133,4432,19,4
5134,4432,20,14
5135,4432,21,10
5136,4432,22,10
5137,4432,23,3
5138,4435,1,1
5139,4435,8,4
5140,4435,9,1
5141,4435,10,8
5142,4435,12,2
5143,4435,13,9
5144,4435,14,3
5145,4435,15,3
5146,4435,16,1
5147,4435,17,7
5148,4435,18,9
5149,4435,19,4
5150,4435,22,1
5151,4435,23,1
5152,4436,0,13
5153,4436,1,22
5154,4436,2,4
5155,4436,3,2
5156,4436,4,5
5157,4436,5,4
5158,4436,6,20
5159,4436,7,80
5160,4436,8,135
5161,4436,9,136
5162,4436,10,119
5163,4436,11,128
5164,4436,12,146
5165,4436,13,136
5166,4436,14,176
5167,4436,15,166
5168,4436,16,142
5169,4436,17,185
5170,4436,18,182
5171,4436,19,110
5172,4436,20,80
5173,4436,21,55
5174,4436,22,42
5175,4436,23,50
5176,4437,0,23
5177,4437,1,14
5178,4437,2,16
5179,4437,3,6
5180,4437,4,4
5181,4437,5,6
5182,4437,6,72
5183,4437,7,75
5184,4437,8,255
5185,4437,9,165
5186,4437,10,163
5187,4437,11,154
5188,4437,12,180
5189,4437,13,164
5190,4437,14,194
5191,4437,15,216
5192,4437,16,186
5193,4437,17,210
5194,4437,18,188
5195,4437,19,176
5196,4437,20,90
5197,4437,21,117
5198,4437,22,106
5199,4437,23,51
5200,4438,0,29
5201,4438,1,36
5202,4438,2,31
5203,4438,3,6
5204,4438,5,1
5205,4438,6,5
5206,4438,7,35
5207,4438,8,36
5208,4438,9,63
5209,4438,10,90
5210,4438,11,103
5211,4438,12,103
5212,4438,13,133
5213,4438,14,122
5214,4438,15,144
5215,4438,16,120
5216,4438,17,118
5217,4438,18,94
5218,4438,19,105
5219,4438,20,76
5220,4438,21,68
5221,4438,22,45
5222,4438,23,47
5223,4439,0,25
5224,4439,1,21
5225,4439,2,22
5226,4439,3,10
5227,4439,4,5
5228,4439,5,4
5229,4439,6,60
5230,4439,7,74
5231,4439,8,68
5232,4439,9,88
5233,4439,10,121
5234,4439,11,159
5235,4439,12,210
5236,4439,13,129
5237,4439,14,142
5238,4439,15,138
5239,4439,16,109
5240,4439,17,118
5241,4439,18,134
5242,4439,19,127
5243,4439,20,118
5244,4439,21,71
5245,4439,22,30
5246,4439,23,22
5247,4440,0,68
5248,4440,1,46
5249,4440,2,50
5250,4440,3,17
5251,4440,4,19
5252,4440,5,14
5253,4440,6,25
5254,4440,7,82
5255,4440,8,136
5256,4440,9,225
5257,4440,10,251
5258,4440,11,286
5259,4440,12,357
5260,4440,13,440
5261,4440,14,409
5262,4440,15,384
5263,4440,16,358
5264,4440,17,471
5265,4440,18,585
5266,4440,19,467
5267,4440,20,317
5268,4440,21,219
5269,4440,22,183
5270,4440,23,162
5271,4441,0,33
5272,4441,1,23
5273,4441,2,20
5274,4441,3,10
5275,4441,4,6
5276,4441,5,10
5277,4441,6,6
5278,4441,7,79
5279,4441,8,101
5280,4441,9,139
5281,4441,10,140
5282,4441,11,185
5283,4441,12,193
5284,4441,13,216
5285,4441,14,205
5286,4441,15,225
5287,4441,16,228
5288,4441,17,214
5289,4441,18,174
5290,4441,19,156
5291,4441,20,127
5292,4441,21,86
5293,4441,22,82
5294,4441,23,80
5295,4442,0,29
5296,4442,1,16
5297,4442,2,18
5298,4442,3,12
5299,4442,4,8
5300,4442,5,6
5301,4442,6,20
5302,4442,7,61
5303,4442,8,198
5304,4442,9,136
5305,4442,10,139
5306,4442,11,158
5307,4442,12,158
5308,4442,13,179
5309,4442,14,166
5310,4442,15,170
5311,4442,16,196
5312,4442,17,254
5313,4442,18,242
5314,4442,19,175
5315,4442,20,150
5316,4442,21,84
5317,4442,22,73
5318,4442,23,111
5319,4443,0,66
5320,4443,1,23
5321,4443,2,19
5322,4443,3,13
5323,4443,4,10
5324,4443,5,6
5325,4443,6,28
5326,4443,7,80
5327,4443,8,84
5328,4443,9,106
5329,4443,10,127
5330,4443,11,212
5331,4443,12,295
5332,4443,13,259
5333,4443,14,226
5334,4443,15,296
5335,4443,16,378
5336,4443,17,326
5337,4443,18,266
5338,4443,19,240
5339,4443,20,194
5340,4443,21,141
5341,4443,22,98
5342,4443,23,68
5343,4444,0,76
5344,4444,1,59
5345,4444,2,56
5346,4444,3,17
5347,4444,4,11
5348,4444,5,19
5349,4444,6,42
5350,4444,7,174
5351,4444,8,158
5352,4444,9,280
5353,4444,10,265
5354,4444,11,330
5355,4444,12,420
5356,4444,13,426
5357,4444,14,397
5358,4444,15,411
5359,4444,16,396
5360,4444,17,471
5361,4444,18,481
5362,4444,19,495
5363,4444,20,485
5364,4444,21,370
5365,4444,22,206
5366,4444,23,134
5367,4445,0,38
5368,4445,1,40
5369,4445,2,27
5370,4445,3,20
5371,4445,4,41
5372,4445,5,182
5373,4445,6,81
5374,4445,7,131
5375,4445,8,250
5376,4445,9,208
5377,4445,10,239
5378,4445,11,254
5379,4445,12,269
5380,4445,13,263
5381,4445,14,311
5382,4445,15,286
5383,4445,16,377
5384,4445,17,304
5385,4445,18,365
5386,4445,19,264
5387,4445,20,204
5388,4445,21,193
5389,4445,22,208
5390,4445,23,144
5391,4446,0,63
5392,4446,1,29
5393,4446,2,26
5394,4446,3,26
5395,4446,4,50
5396,4446,5,45
5397,4446,6,87
5398,4446,7,137
5399,4446,8,663
5400,4446,9,399
5401,4446,10,298
5402,4446,11,346
5403,4446,12,238
5404,4446,13,245
5405,4446,14,251
5406,4446,15,315
5407,4446,16,340
5408,4446,17,285
5409,4446,18,345
5410,4446,19,243
5411,4446,20,183
5412,4446,21,111
5413,4446,22,67
5414,4446,23,65
5415,4447,0,69
5416,4447,1,47
5417,4447,2,38
5418,4447,3,26
5419,4447,4,35
5420,4447,5,36
5421,4447,6,66
5422,4447,7,137
5423,4447,8,306
5424,4447,9,284
5425,4447,10,406
5426,4447,11,450
5427,4447,12,485
5428,4447,13,479
5429,4447,14,496
5430,4447,15,448
5431,4447,16,422
5432,4447,17,387
5433,4447,18,406
5434,4447,19,381
5435,4447,20,275
5436,4447,21,202
5437,4447,22,121
5438,4447,23,122
5439,4448,0,77
5440,4448,1,42
5441,4448,2,27
5442,4448,3,11
5443,4448,4,12
5444,4448,5,14
5445,4448,6,36
5446,4448,7,147
5447,4448,8,240
5448,4448,9,239
5449,4448,10,318
5450,4448,11,343
5451,4448,12,392
5452,4448,13,369
5453,4448,14,330
5454,4448,15,380
5455,4448,16,419
5456,4448,17,493
5457,4448,18,457
5458,4448,19,386
5459,4448,20,219
5460,4448,21,207
5461,4448,22,143
5462,4448,23,110
5463,4449,0,31
5464,4449,1,26
5465,4449,2,28
5466,4449,3,18
5467,4449,4,30
5468,4449,5,75
5469,4449,6,91
5470,4449,7,245
5471,4449,8,206
5472,4449,9,287
5473,4449,10,349
5474,4449,11,373
5475,4449,12,328
5476,4449,13,299
5477,4449,14,326
5478,4449,15,410
5479,4449,16,387
5480,4449,17,419
5481,4449,18,390
5482,4449,19,240
5483,4449,20,139
5484,4449,21,109
5485,4449,22,91
5486,4449,23,63
5487,4450,0,48
5488,4450,1,40
5489,4450,2,26
5490,4450,3,12
5491,4450,4,14
5492,4450,5,28
5493,4450,6,45
5494,4450,7,104
5495,4450,8,204
5496,4450,9,181
5497,4450,10,217
5498,4450,11,304
5499,4450,12,346
5500,4450,13,356
5501,4450,14,363
5502,4450,15,428
5503,4450,16,351
5504,4450,17,383
5505,4450,18,383
5506,4450,19,347
5507,4450,20,241
5508,4450,21,168
5509,4450,22,104
5510,4450,23,83
5511,4451,0,39
5512,4451,1,14
5513,4451,2,9
5514,4451,3,3
5515,4451,4,5
5516,4451,5,6
5517,4451,6,11
5518,4451,7,28
5519,4451,8,49
5520,4451,9,79
5521,4451,10,69
5522,4451,11,93
5523,4451,12,117
5524,4451,13,147
5525,4451,14,151
5526,4451,15,146
5527,4451,16,140
5528,4451,17,167
5529,4451,18,153
5530,4451,19,136
5531,4451,20,98
5532,4451,21,70
5533,4451,22,69
5534,4451,23,66
5535,4452,0,25
5536,4452,1,10
5537,4452,2,11
5538,4452,3,3
5539,4452,4,51
5540,4452,5,2
5541,4452,6,10
5542,4452,7,21
5543,4452,8,58
5544,4452,9,78
5545,4452,10,90
5546,4452,11,123
5547,4452,12,89
5548,4452,13,113
5549,4452,14,123
5550,4452,15,127
5551,4452,16,115
5552,4452,17,132
5553,4452,18,136
5554,4452,19,81
5555,4452,20,56
5556,4452,21,75
5557,4452,22,68
5558,4452,23,40
5559,4453,0,14
5560,4453,1,12
5561,4453,2,13
5562,4453,3,5
5563,4453,4,6
5564,4453,5,39
5565,4453,6,194
5566,4453,7,96
5567,4453,8,133
5568,4453,9,136
5569,4453,10,124
5570,4453,11,160
5571,4453,12,154
5572,4453,13,145
5573,4453,14,127
5574,4453,15,135
5575,4453,16,166
5576,4453,17,141
5577,4453,18,168
5578,4453,19,126
5579,4453,20,69
5580,4453,21,42
5581,4453,22,26
5582,4453,23,21
5583,4454,0,101
5584,4454,1,46
5585,4454,2,39
5586,4454,3,26
5587,4454,4,97
5588,4454,5,23
5589,4454,6,44
5590,4454,7,132
5591,4454,8,323
5592,4454,9,315
5593,4454,10,280
5594,4454,11,373
5595,4454,12,388
5596,4454,13,574
5597,4454,14,533
5598,4454,15,463
5599,4454,16,473
5600,4454,17,554
5601,4454,18,386
5602,4454,19,335
5603,4454,20,303
5604,4454,21,249
5605,4454,22,188
5606,4454,23,118
5607,4455,0,43
5608,4455,1,20
5609,4455,2,30
5610,4455,3,2
5611,4455,4,4
5612,4455,5,3
5613,4455,6,14
5614,4455,7,123
5615,4455,8,194
5616,4455,9,229
5617,4455,10,264
5618,4455,11,296
5619,4455,12,321
5620,4455,13,340
5621,4455,14,335
5622,4455,15,357
5623,4455,16,386
5624,4455,17,376
5625,4455,18,407
5626,4455,19,282
5627,4455,20,138
5628,4455,21,87
5629,4455,22,82
5630,4455,23,72
5631,4456,0,26
5632,4456,1,25
5633,4456,2,27
5634,4456,3,20
5635,4456,4,19
5636,4456,5,41
5637,4456,6,80
5638,4456,7,96
5639,4456,8,138
5640,4456,9,182
5641,4456,10,214
5642,4456,11,263
5643,4456,12,276
5644,4456,13,269
